,length,isSnackOnTheLeft,isSnackOnTheRight,isSnackHigher,isSnackLower,distanceToSnack,isLeftClear,isRightClear,isUpClear,isDownClear,distanceToDeath,turnsTotal,lastTurn,stepEvaluation,step
2459,15,False,True,True,False,335.410196624968,0,1,1,1,11,2,2,10.4101966249685,Right
2460,15,False,True,True,False,325,0,1,1,1,10,2,3,8.77223398316204,Right
2461,15,False,True,True,False,316.227766016838,0,1,1,1,9,2,4,6.99484409551343,Right
2462,15,False,True,True,False,309.232921921325,0,1,1,1,8,2,5,5.09479540641354,Right
2463,15,False,True,True,False,304.138126514911,0,1,1,1,7,2,6,5,Right
2464,15,False,True,True,False,301.039864469807,0,1,1,1,6,2,7,5,Right
2465,15,False,False,True,False,300,0,1,1,1,5,2,8,5,Up
2466,15,True,False,True,False,301.039864469807,0,1,1,1,4,2,9,24.9058390401259,Up
2467,15,True,False,True,False,276.134025429682,1,1,1,0,12,2,1,24.8871349016593,Up
2468,15,True,False,True,False,251.246890528022,1,1,1,0,11,2,2,24.8622620745868,Up
2469,15,True,False,True,False,226.384628453435,1,1,1,0,10,2,3,24.8281847459717,Up
2470,15,True,False,True,False,201.556443707464,1,1,1,0,9,2,4,24.7797484108268,Up
2471,15,True,False,True,False,176.776695296637,1,1,1,0,8,1,5,24.7076320391814,Up
2472,15,True,False,True,False,152.069063257456,1,1,1,0,7,1,6,24.5935754176359,Up
2473,15,True,False,True,False,127.47548783982,1,1,1,0,6,1,7,24.3978471993781,Up
2474,15,True,False,True,False,103.077640640442,1,1,1,0,5,1,8,24.020699136232,Up
2475,15,True,False,True,False,79.0569415042095,1,1,1,0,4,1,9,23.1552420667147,Up
2476,15,True,False,True,False,55.9016994374947,1,1,1,0,3,1,10,20.5463603781674,Up
2477,15,True,False,True,False,35.3553390593274,1,1,1,0,2,1,11,10.3553390593274,Left
2478,15,True,False,False,False,25,1,1,0,0,1,1,12,5,Left
2479,16,True,False,False,True,35.3553390593274,1,0,0,1,10,2,1,10.3553390593274,Left
2480,16,False,False,False,True,25,1,0,0,1,9,2,2,5,Left
2481,16,False,True,False,True,35.3553390593274,1,0,0,1,8,1,3,5,Left
2482,16,False,True,False,True,55.9016994374947,1,0,0,1,7,1,4,5,Left
2483,16,False,True,False,True,79.0569415042095,1,0,0,1,6,1,5,5,Left
2484,16,False,True,False,True,103.077640640442,1,0,0,1,5,1,6,5,Left
2485,16,False,True,False,True,127.47548783982,1,0,0,1,4,1,7,5,Down
2486,16,False,True,False,True,152.069063257456,1,0,0,1,3,1,8,5,Down
2487,16,False,True,False,False,150,1,1,0,1,13,2,1,5,Right
2488,16,False,True,True,False,152.069063257456,1,1,0,1,12,2,2,24.5935754176359,Right
2489,16,False,True,True,False,127.47548783982,0,1,1,1,7,3,1,24.3978471993781,Right
2490,16,False,True,True,False,103.077640640442,0,1,1,1,6,3,2,24.020699136232,Right
2491,16,False,True,True,False,79.0569415042095,0,1,1,1,5,3,3,23.1552420667147,Right
2492,16,False,True,True,False,55.9016994374947,0,1,1,1,8,3,4,20.5463603781674,Right
2493,16,False,True,True,False,35.3553390593274,0,1,1,1,7,2,5,10.3553390593274,Up
2494,16,False,False,True,False,25,0,1,1,1,6,2,6,5,Right
2495,17,False,True,False,True,176.776695296637,1,1,0,0,1,3,1,5,Right
2496,17,False,False,False,True,175,0,1,1,1,5,4,7,5,Right
2497,17,True,False,False,True,176.776695296637,0,1,1,1,4,4,8,5,Right
2498,17,True,False,False,True,182.002747232013,0,1,1,1,3,4,9,5,Down
2499,17,True,False,False,True,190.394327646598,0,1,1,1,2,4,10,22.6892293341135,Down
2500,17,True,False,False,True,167.705098312484,1,1,0,1,12,5,3,21.9313009413517,Down
2501,17,True,False,False,True,145.773797371133,1,1,0,1,11,5,4,20.7737973711325,Down
2502,17,True,False,False,True,125,1,1,0,1,10,4,5,18.9339828220179,Down
2503,17,True,False,False,True,106.066017177982,1,1,0,1,9,4,5,15.9272352913824,Down
2504,17,True,False,False,True,90.1387818865997,1,1,0,1,8,3,5,11.0818403823902,Down
2505,17,True,False,False,True,79.0569415042095,1,1,0,1,7,3,6,5,Left
2506,17,True,False,False,False,75,1,1,0,1,6,3,7,25,Left
2507,17,True,False,False,False,50,1,0,1,1,12,4,1,25,Left
2508,17,True,False,False,False,25,1,0,1,1,11,4,2,5,Left
2509,18,True,False,False,False,50,1,0,1,1,10,4,3,25,Left
2510,18,True,False,False,False,25,1,0,1,1,9,4,4,5,Left
2511,19,True,False,True,False,247.487373415292,1,0,1,1,8,3,5,16.9987619829695,Up
2512,19,True,False,True,False,230.488611432322,1,0,1,1,7,3,6,18.3565770763579,Up
2513,19,True,False,True,False,212.132034355964,1,1,1,0,8,3,1,16.8757924582979,Up
2514,19,True,False,True,False,195.256241897666,1,1,1,0,7,3,2,14.9786781244669,Up
2515,19,True,False,True,False,180.277563773199,1,1,1,0,6,3,3,12.5724654607152,Up
2516,19,True,False,True,False,167.705098312484,1,1,1,0,5,3,4,9.59121530406526,Up
2517,19,True,False,True,False,158.113883008419,1,1,1,0,4,2,5,6.04481975096348,Up
2518,19,True,False,True,False,152.069063257456,1,1,1,0,3,2,6,5,Left
2519,19,True,False,False,False,150,1,1,1,0,2,2,7,25,Left
2520,19,True,False,False,False,125,1,0,1,1,6,3,7,25,Left
2521,19,True,False,False,False,100,1,0,1,1,5,3,8,25,Left
2522,19,True,False,False,False,75,1,0,1,1,4,3,9,25,Left
2523,19,True,False,False,False,50,1,0,1,1,3,3,10,25,Left
2524,19,True,False,False,False,25,1,0,1,1,2,2,11,5,Down
2525,20,False,True,False,True,223.606797749979,0,0,1,1,1,2,12,22.0503540425152,Down
2526,20,False,True,False,True,201.556443707464,0,1,0,1,12,3,1,21.2788799342643,Down
2527,20,False,True,False,True,180.277563773199,0,1,0,1,11,3,2,20.1994578373782,Down
2528,20,False,True,False,True,160.078105935821,0,1,0,1,10,3,3,18.6567496985117,Down
2529,20,False,True,False,True,141.42135623731,0,1,0,1,9,3,4,16.4213562373095,Down
2530,20,False,True,False,True,125,0,1,0,1,8,3,5,13.1966011250105,Down
2531,20,False,True,False,True,111.80339887499,0,1,0,1,7,2,6,8.72575823454797,Down
2532,20,False,True,False,True,103.077640640442,0,1,0,1,6,2,7,5,Right
2533,20,False,True,False,False,100,0,1,0,1,5,2,8,25,Right
2534,20,False,True,False,False,75,0,1,1,1,13,3,1,25,Right
2535,20,False,True,False,False,50,0,1,1,1,12,3,2,25,Right
2536,20,False,True,False,False,25,0,1,1,1,11,3,3,5,Right
2537,21,False,True,False,True,90.1387818865997,0,1,1,1,10,3,4,11.0818403823902,Right
2538,21,False,True,False,True,79.0569415042095,0,1,1,1,9,3,5,5,Right
2539,21,False,False,False,True,75,0,1,1,1,8,2,6,5,Right
2540,21,True,False,False,True,79.0569415042095,0,1,1,1,7,2,7,5,Right
2541,21,True,False,False,True,90.1387818865997,0,1,1,1,6,2,8,5,Right
2542,21,True,False,False,True,106.066017177982,0,1,1,1,5,2,9,5,Down
2543,21,True,False,False,True,125,0,1,1,1,4,2,10,13.1966011250105,Down
2544,21,True,False,False,True,111.80339887499,1,1,0,1,4,3,9,8.72575823454797,Down
2545,21,True,False,False,True,103.077640640442,1,1,0,1,3,2,10,5,Left
2546,21,True,False,False,False,100,1,1,0,1,2,2,10,25,Left
2547,21,True,False,False,False,75,1,0,1,1,10,3,1,25,Left
2548,21,True,False,False,False,50,1,0,1,1,9,3,2,25,Left
2549,21,True,False,False,False,25,1,0,1,1,8,3,3,5,Left
2550,22,True,False,False,True,79.0569415042095,1,0,1,1,7,3,4,23.1552420667147,Left
2551,22,True,False,False,True,55.9016994374947,1,0,1,1,6,3,5,20.5463603781674,Left
2552,22,True,False,False,True,35.3553390593274,1,0,1,1,5,3,6,10.3553390593274,Left
2553,22,False,False,False,True,25,1,0,1,1,4,3,7,5,Left
2554,22,False,True,False,True,35.3553390593274,1,0,1,1,3,2,8,5,Left
2555,22,False,True,False,True,55.9016994374947,1,0,1,1,2,2,9,5,Down
2556,22,False,True,False,True,79.0569415042095,0,0,1,1,1,2,10,5,Right
2557,22,False,True,False,False,75,0,1,0,0,1,3,4,25,Right
2558,22,False,True,False,False,50,0,1,0,0,13,4,7,25,Right
2559,22,False,True,False,False,25,0,1,0,0,12,4,7,5,Right
2560,23,False,True,True,False,316.227766016838,0,1,0,0,11,4,8,6.99484409551343,Right
2561,23,False,True,True,False,309.232921921325,0,1,0,0,10,4,8,5.09479540641354,Right
2562,23,False,True,True,False,304.138126514911,0,1,0,0,9,4,8,5,Right
2563,23,False,True,True,False,301.039864469807,0,1,0,0,8,4,8,5,Right
2564,23,False,False,True,False,300,0,1,0,0,7,4,8,5,Right
2565,23,True,False,True,False,301.039864469807,0,1,0,0,6,3,8,5,Right
2566,23,True,False,True,False,304.138126514911,0,1,0,0,5,3,9,5,Right
2567,23,True,False,True,False,309.232921921325,0,1,0,0,4,3,10,5,Up
2568,23,True,False,True,False,316.227766016838,0,1,1,0,3,2,11,23.6102682488473,Up
2569,23,True,False,True,False,292.617497767991,1,1,1,0,13,3,1,23.3592574112654,Up
2570,23,True,False,True,False,269.258240356725,1,1,1,0,12,3,2,23.0367953118226,Up
2571,23,True,False,True,False,246.221445044903,1,1,1,0,11,3,3,22.6146472949237,Up
2572,23,True,False,True,False,223.606797749979,1,1,1,0,10,3,4,22.0503540425152,Up
2573,23,True,False,True,False,201.556443707464,1,1,1,0,9,3,5,21.2788799342643,Up
2574,23,True,False,True,False,180.277563773199,1,1,1,0,8,3,6,20.1994578373782,Up
2575,23,True,False,True,False,160.078105935821,1,1,1,0,7,3,7,18.6567496985117,Up
2576,23,True,False,True,False,141.42135623731,1,1,1,0,6,3,8,16.4213562373095,Up
2577,23,True,False,True,False,125,1,1,1,0,5,3,9,13.1966011250105,Up
2578,23,True,False,True,False,111.80339887499,1,1,1,0,4,2,10,8.72575823454797,Up
2579,23,True,False,True,False,103.077640640442,1,1,1,0,3,1,11,5,Left
2580,23,True,False,False,False,100,1,1,1,0,2,1,12,25,Left
2581,23,True,False,False,False,75,1,0,1,1,11,2,1,25,Left
2582,23,True,False,False,False,50,1,0,1,1,10,2,2,25,Left
2583,23,True,False,False,False,25,1,0,1,1,9,2,3,5,Left
2584,24,True,False,False,True,106.066017177982,1,0,1,1,8,2,4,15.9272352913824,Left
2585,24,True,False,False,True,90.1387818865997,1,0,1,1,7,2,5,11.0818403823902,Left
2586,24,True,False,False,True,79.0569415042095,1,0,1,1,6,2,6,5,Left
2587,24,False,False,False,True,75,1,0,1,1,5,2,7,5,Down
2588,24,False,True,False,True,79.0569415042095,1,0,1,1,4,2,8,23.1552420667147,Down
2589,24,False,True,False,True,55.9016994374947,1,1,0,1,12,3,1,20.5463603781674,Down
2590,24,False,True,False,True,35.3553390593274,1,1,0,1,11,3,2,10.3553390593274,Down
2591,24,False,True,False,False,25,1,1,0,1,10,2,3,5,Right
2592,24,False,True,True,False,35.3553390593274,1,1,0,1,9,2,4,10.3553390593274,Up
2593,24,False,False,True,False,25,0,1,1,1,7,3,1,5,Up
2594,25,False,True,False,False,50,0,1,1,0,3,4,11,5,Up
2595,25,False,True,False,True,55.9016994374947,0,1,1,0,2,4,11,5,Right
2596,25,False,True,False,True,70.7106781186548,0,1,0,0,1,4,11,0,Right
2597,1,True,False,True,False,55.9016994374947,1,1,1,1,7,0,0,5,Right
2598,1,True,False,True,False,70.7106781186548,1,1,1,1,6,0,0,5,Right
2599,1,True,False,True,False,90.1387818865997,1,1,1,1,5,0,0,5,Right
2600,1,True,False,True,False,111.80339887499,1,1,1,1,4,0,0,5,Right
2601,1,True,False,True,False,134.629120178363,1,1,1,1,3,0,0,5,Right
2602,1,True,False,True,False,158.113883008419,1,1,1,1,2,0,0,5,Up
2603,1,True,False,True,False,182.002747232013,1,0,1,1,1,0,0,5.22605193537606,Up
2604,1,True,False,True,False,176.776695296637,1,0,1,1,7,0,0,5,Left
2605,1,True,False,False,False,175,1,0,1,1,6,0,0,25,Left
2606,1,True,False,False,False,150,1,1,1,1,13,0,0,25,Left
2607,1,True,False,False,False,125,1,1,1,1,12,0,0,25,Left
2608,1,True,False,False,False,100,1,1,1,1,11,0,0,25,Left
2609,1,True,False,False,False,75,1,1,1,1,10,0,0,25,Left
2610,1,True,False,False,False,50,1,1,1,1,9,0,0,25,Left
2611,1,True,False,False,False,25,1,1,1,1,8,0,0,5,Left
2612,2,True,False,False,False,25,1,0,1,1,7,0,1,5,Left
2613,3,False,True,False,True,201.556443707464,1,0,1,1,6,0,2,5,Left
2614,3,False,True,False,True,206.155281280883,1,0,1,1,5,0,2,5,Up
2615,3,False,True,False,True,213.600093632938,1,0,1,1,4,0,2,5,Up
2616,3,False,True,False,True,237.170824512628,1,1,1,0,5,1,1,5,Up
2617,3,False,True,False,True,261.007662722764,1,1,1,0,4,0,2,5,Up
2618,3,False,True,False,True,285.043856274785,1,1,1,0,3,0,2,5,Right
2619,3,False,True,False,True,309.232921921325,1,1,1,0,2,0,2,5.09479540641354,Right
2620,3,False,True,False,True,304.138126514911,0,1,1,1,10,1,1,5,Right
2621,3,False,True,False,True,301.039864469807,0,1,1,1,9,0,2,5,Right
2622,3,False,False,False,True,300,0,1,1,1,8,0,2,5,Right
2623,3,True,False,False,True,301.039864469807,0,1,1,1,7,0,2,5,Down
2624,3,True,False,False,True,304.138126514911,0,1,1,1,6,0,2,24.6296293274373,Down
2625,3,True,False,False,True,279.508497187474,1,1,0,1,12,1,1,24.5575215078345,Down
2626,3,True,False,False,True,254.950975679639,1,1,0,1,11,0,2,24.4623642473171,Down
2627,3,True,False,False,True,230.488611432322,1,1,0,1,10,0,2,24.3333301514392,Down
2628,3,True,False,False,True,206.155281280883,1,1,0,1,9,0,2,24.1525340488701,Down
2629,3,True,False,False,True,182.002747232013,1,1,0,1,8,0,2,23.888864223594,Down
2630,3,True,False,False,True,158.113883008419,1,1,0,1,7,0,2,23.4847628300564,Down
2631,3,True,False,False,True,134.629120178363,1,1,0,1,6,0,2,22.8257213033731,Down
2632,3,True,False,False,True,111.80339887499,1,1,0,1,5,0,2,21.6646169883897,Down
2633,3,True,False,False,True,90.1387818865997,1,1,0,1,4,0,2,19.428103767945,Down
2634,3,True,False,False,True,70.7106781186548,1,1,0,1,3,0,2,14.80897868116,Down
2635,3,True,False,False,True,55.9016994374947,1,1,0,1,2,0,2,5.90169943749474,Left
2636,3,True,False,False,False,50,1,1,0,0,1,0,2,25,Left
2637,3,True,False,False,False,25,1,0,1,0,8,1,1,5,Left
2638,4,True,False,True,False,201.556443707464,1,0,1,0,7,0,3,11.162116060866,Left
2639,4,True,False,True,False,190.394327646598,1,0,1,0,6,0,3,8.39158041458475,Left
2640,4,True,False,True,False,182.002747232013,1,0,1,0,5,0,3,5.22605193537606,Left
2641,4,True,False,True,False,176.776695296637,1,0,1,0,4,0,3,5,Left
2642,4,False,False,True,False,175,1,0,1,0,3,0,3,5,Up
2643,4,False,True,True,False,176.776695296637,1,0,1,0,2,0,3,24.7076320391814,Up
2644,4,False,True,True,False,152.069063257456,1,1,1,0,13,1,1,24.5935754176359,Up
2645,4,False,True,True,False,127.47548783982,1,1,1,0,12,1,2,24.3978471993781,Up
2646,4,False,True,True,False,103.077640640442,1,1,1,0,11,0,3,24.020699136232,Up
2647,4,False,True,True,False,79.0569415042095,1,1,1,0,10,0,3,23.1552420667147,Up
2648,4,False,True,True,False,55.9016994374947,1,1,1,0,9,0,3,20.5463603781674,Right
2649,4,False,True,True,False,35.3553390593274,1,1,1,0,8,0,3,10.3553390593274,Right
2650,4,False,False,True,False,25,0,1,1,1,12,1,1,5,Right
2651,4,True,False,True,False,35.3553390593274,0,1,1,1,11,1,2,5,Right
2652,4,True,False,True,False,55.9016994374947,0,1,1,1,10,0,3,5,Right
2653,4,True,False,True,False,79.0569415042095,0,1,1,1,9,0,3,5,Right
2654,4,True,False,True,False,103.077640640442,0,1,1,1,8,0,3,5,Up
2655,4,True,False,True,False,127.47548783982,0,1,1,1,7,0,3,5,Up
2656,4,True,False,False,False,125,1,1,1,0,7,1,1,5,Left
2657,4,True,False,False,True,127.47548783982,1,1,1,0,6,1,2,24.3978471993781,Left
2658,4,True,False,False,True,103.077640640442,1,0,1,1,7,1,1,24.020699136232,Left
2659,4,True,False,False,True,79.0569415042095,1,0,1,1,6,1,2,23.1552420667147,Left
2660,4,True,False,False,True,55.9016994374947,1,0,1,1,5,0,3,20.5463603781674,Left
2661,4,True,False,False,True,35.3553390593274,1,0,1,1,4,0,3,10.3553390593274,Down
2662,4,False,False,False,True,25,1,0,1,1,3,0,3,5,Down
2663,5,False,False,False,True,75,1,1,0,1,8,1,1,25,Down
2664,5,False,False,False,True,50,1,1,0,1,7,1,2,25,Down
2665,5,False,False,False,True,25,1,1,0,1,6,1,3,5,Right
2666,6,False,True,False,True,246.221445044903,1,1,0,1,5,0,5,22.6146472949237,Right
2667,6,False,True,False,True,223.606797749979,0,1,1,1,11,1,1,22.0503540425152,Right
2668,6,False,True,False,True,201.556443707464,0,1,1,1,10,1,2,21.2788799342643,Right
2669,6,False,True,False,True,180.277563773199,0,1,1,1,9,1,3,20.1994578373782,Right
2670,6,False,True,False,True,160.078105935821,0,1,1,1,8,1,4,18.6567496985117,Right
2671,6,False,True,False,True,141.42135623731,0,1,1,1,7,0,5,16.4213562373095,Right
2672,6,False,True,False,True,125,0,1,1,1,6,0,5,13.1966011250105,Down
2673,6,False,True,False,True,111.80339887499,0,1,1,1,5,0,5,21.6646169883897,Down
2674,6,False,True,False,True,90.1387818865997,1,1,0,1,4,1,1,19.428103767945,Down
2675,6,False,True,False,True,70.7106781186548,1,1,0,1,3,1,2,14.80897868116,Down
2676,6,False,True,False,True,55.9016994374947,1,1,0,1,2,1,3,5.90169943749474,Right
2677,6,False,True,False,False,50,1,1,0,0,1,1,4,0,Right
2678,1,True,False,True,False,152.069063257456,1,1,1,1,7,0,0,5,Right
2679,1,True,False,True,False,176.776695296637,1,1,1,1,6,0,0,5,Right
2680,1,True,False,True,False,201.556443707464,1,1,1,1,5,0,0,5,Right
2681,1,True,False,True,False,226.384628453435,1,1,1,1,4,0,0,5,Up
2682,1,True,False,True,False,251.246890528022,1,1,1,1,3,0,0,5,Up
2683,1,True,False,False,False,250,1,1,1,1,7,0,0,5,Left
2684,1,True,False,False,True,251.246890528022,1,1,1,1,6,0,0,24.8622620745868,Left
2685,1,True,False,False,True,226.384628453435,1,1,1,1,11,0,0,24.8281847459717,Left
2686,1,True,False,False,True,201.556443707464,1,1,1,1,10,0,0,24.7797484108268,Left
2687,1,True,False,False,True,176.776695296637,1,1,1,1,9,0,0,24.7076320391814,Left
2688,1,True,False,False,True,152.069063257456,1,1,1,1,8,0,0,24.5935754176359,Left
2689,1,True,False,False,True,127.47548783982,1,1,1,1,7,0,0,24.3978471993781,Left
2690,1,True,False,False,True,103.077640640442,1,1,1,1,6,0,0,24.020699136232,Left
2691,1,True,False,False,True,79.0569415042095,1,1,1,1,5,0,0,23.1552420667147,Left
2692,1,True,False,False,True,55.9016994374947,1,1,1,1,4,0,0,20.5463603781674,Left
2693,1,True,False,False,True,35.3553390593274,1,1,1,1,3,0,0,10.3553390593274,Down
2694,1,False,False,False,True,25,1,1,1,1,2,0,0,5,Down
2695,2,False,True,False,True,125,1,1,0,1,8,0,1,18.9339828220179,Down
2696,2,False,True,False,True,106.066017177982,1,1,0,1,7,0,1,15.9272352913824,Down
2697,2,False,True,False,True,90.1387818865997,1,1,0,1,6,0,1,11.0818403823902,Down
2698,2,False,True,False,True,79.0569415042095,1,1,0,1,5,0,1,5,Right
2699,2,False,True,False,False,75,1,1,0,1,4,0,1,25,Right
2700,2,False,True,False,False,50,0,1,1,1,12,0,1,25,Right
2701,2,False,True,False,False,25,0,1,1,1,11,0,1,5,Right
2702,3,True,False,True,False,79.0569415042095,0,1,1,1,10,0,2,5,Right
2703,3,True,False,True,False,103.077640640442,0,1,1,1,9,0,2,5,Right
2704,3,True,False,True,False,127.47548783982,0,1,1,1,8,0,2,5,Right
2705,3,True,False,True,False,152.069063257456,0,1,1,1,7,0,2,5,Up
2706,3,True,False,True,False,176.776695296637,0,1,1,1,6,0,2,5,Up
2707,3,True,False,False,False,175,1,1,1,0,10,1,1,5,Up
2708,3,True,False,False,True,176.776695296637,1,1,1,0,9,0,2,5,Up
2709,3,True,False,False,True,182.002747232013,1,1,1,0,8,0,2,5,Left
2710,3,True,False,False,True,190.394327646598,1,1,1,0,7,0,2,22.6892293341135,Left
2711,3,True,False,False,True,167.705098312484,1,0,1,1,8,1,1,21.9313009413517,Left
2712,3,True,False,False,True,145.773797371133,1,0,1,1,7,0,2,20.7737973711325,Left
2713,3,True,False,False,True,125,1,0,1,1,6,0,2,18.9339828220179,Left
2714,3,True,False,False,True,106.066017177982,1,0,1,1,5,0,2,15.9272352913824,Left
2715,3,True,False,False,True,90.1387818865997,1,0,1,1,4,0,2,11.0818403823902,Left
2716,3,True,False,False,True,79.0569415042095,1,0,1,1,3,0,2,5,Down
2717,3,False,False,False,True,75,1,0,1,1,2,0,2,25,Down
2718,3,False,False,False,True,50,1,1,0,1,7,1,1,25,Down
2719,3,False,False,False,True,25,1,1,0,1,6,0,2,5,Down
2720,4,False,True,True,False,111.80339887499,1,1,0,1,5,0,3,5,Down
2721,4,False,True,True,False,134.629120178363,1,1,0,1,4,0,3,5,Right
2722,4,False,True,True,False,158.113883008419,1,1,0,1,3,0,3,6.04481975096348,Right
2723,4,False,True,True,False,152.069063257456,0,1,1,1,12,1,1,5,Right
2724,4,False,False,True,False,150,0,1,1,1,11,1,2,5,Up
2725,4,True,False,True,False,152.069063257456,0,1,1,1,10,0,3,24.5935754176359,Up
2726,4,True,False,True,False,127.47548783982,1,1,1,0,11,1,1,24.3978471993781,Up
2727,4,True,False,True,False,103.077640640442,1,1,1,0,10,1,2,24.020699136232,Up
2728,4,True,False,True,False,79.0569415042095,1,1,1,0,9,0,3,23.1552420667147,Up
2729,4,True,False,True,False,55.9016994374947,1,1,1,0,8,0,3,20.5463603781674,Up
2730,4,True,False,True,False,35.3553390593274,1,1,1,0,7,0,3,10.3553390593274,Left
2731,4,True,False,False,False,25,1,1,1,0,6,0,3,5,Left
2732,5,True,False,False,True,134.629120178363,1,0,1,1,4,1,1,7.15363233854298,Left
2733,5,True,False,False,True,127.47548783982,1,0,1,1,3,1,2,5,Up
2734,5,False,False,False,True,125,1,0,1,1,2,1,3,5,Up
2735,5,False,False,False,True,150,1,1,1,0,5,1,1,5,Up
2736,5,False,False,False,True,175,1,1,1,0,4,1,2,5,Right
2737,5,False,False,False,True,200,1,1,1,0,3,1,3,5,Right
2738,5,True,False,False,True,201.556443707464,0,1,1,1,12,1,1,5,Right
2739,5,True,False,False,True,206.155281280883,0,1,1,1,11,1,2,5,Down
2740,5,True,False,False,True,213.600093632938,0,1,1,1,10,1,3,23.2057659863406,Down
2741,5,True,False,False,True,190.394327646598,1,1,0,1,11,1,1,22.6892293341135,Down
2742,5,True,False,False,True,167.705098312484,1,1,0,1,10,1,2,21.9313009413517,Left
2743,5,True,False,False,True,145.773797371133,1,1,0,1,9,1,3,11.1446771927699,Left
2744,5,True,False,False,True,134.629120178363,1,0,1,1,4,1,1,7.15363233854298,Left
2745,5,True,False,False,True,127.47548783982,1,0,1,1,3,1,2,5,Down
2746,5,False,False,False,True,125,1,0,1,1,2,1,3,25,Down
2747,5,False,False,False,True,100,1,1,0,1,8,1,1,25,Down
2748,5,False,False,False,True,75,1,1,0,1,7,1,2,25,Down
2749,5,False,False,False,True,50,1,1,0,1,6,1,3,25,Down
2750,5,False,False,False,True,25,1,1,0,1,5,0,4,5,Down
2751,6,False,True,True,False,269.258240356725,1,1,0,1,4,0,5,5,Right
2752,6,False,True,True,False,279.508497187474,1,1,0,1,3,0,5,22.1177436627987,Right
2753,6,False,True,True,False,257.390753524675,0,1,1,1,12,1,1,21.5412252232599,Right
2754,6,False,True,True,False,235.849528301415,0,1,1,1,11,1,2,20.7913966253494,Right
2755,6,False,True,True,False,215.058131676066,0,1,1,1,10,1,3,19.8018897783993,Right
2756,6,False,True,True,False,195.256241897666,0,1,1,1,9,1,4,18.4795466010295,Up
2757,6,False,True,True,False,176.776695296637,0,1,1,1,8,0,5,16.6985893608157,Up
2758,6,False,True,True,False,160.078105935821,1,1,1,0,11,1,1,14.3043085646887,Up
2759,6,False,True,True,False,145.773797371133,1,1,1,0,10,1,2,11.1446771927699,Up
2760,6,False,True,True,False,134.629120178363,1,1,1,0,9,1,3,7.15363233854298,Up
2761,6,False,True,True,False,127.47548783982,1,1,1,0,8,1,4,5,Up
2762,6,False,True,False,False,125,1,1,1,0,7,0,5,5,Right
2763,6,False,True,False,True,127.47548783982,1,1,1,0,6,0,5,24.3978471993781,Right
2764,6,False,True,False,True,103.077640640442,0,1,1,1,7,1,1,24.020699136232,Right
2765,6,False,True,False,True,79.0569415042095,0,1,1,1,6,1,2,23.1552420667147,Right
2766,6,False,True,False,True,55.9016994374947,0,1,1,1,5,1,3,20.5463603781674,Right
2767,6,False,True,False,True,35.3553390593274,0,1,1,1,4,1,4,10.3553390593274,Down
2768,6,False,False,False,True,25,0,1,1,1,3,0,5,5,Down
2769,7,False,False,True,False,25,1,1,0,1,8,1,1,5,Down
2770,7,False,False,True,False,50,1,1,0,1,7,1,2,5,Down
2771,7,False,False,True,False,75,1,1,0,1,6,1,3,5,Down
2772,7,False,False,True,False,100,1,1,0,1,5,1,4,5,Left
2773,7,False,False,True,False,125,1,1,0,1,4,1,5,5,Left
2774,7,False,True,True,False,127.47548783982,1,0,1,1,11,1,1,5,Left
2775,7,False,True,True,False,134.629120178363,1,0,1,1,10,1,2,5,Left
2776,7,False,True,True,False,145.773797371133,1,0,1,1,9,1,3,5,Up
2777,7,False,True,True,False,160.078105935821,1,0,1,1,8,1,4,18.6567496985117,Up
2778,7,False,True,True,False,141.42135623731,1,1,1,0,10,2,1,16.4213562373095,Up
2779,7,False,True,True,False,125,1,1,1,0,9,1,2,13.1966011250105,Up
2780,7,False,True,True,False,111.80339887499,1,1,1,0,8,1,3,8.72575823454797,Up
2781,7,False,True,True,False,103.077640640442,1,1,1,0,7,1,4,5,Right
2782,7,False,True,False,False,100,1,1,1,0,6,1,5,25,Right
2783,7,False,True,False,False,75,0,1,1,1,6,1,1,25,Right
2784,7,False,True,False,False,50,0,1,1,1,5,1,2,25,Right
2785,7,False,True,False,False,25,0,1,1,1,4,1,3,5,Right
2786,8,True,False,True,False,254.950975679639,0,1,1,1,3,1,4,5,Up
2787,8,True,False,True,False,279.508497187474,0,1,1,1,2,1,5,5,Up
2788,8,True,False,True,False,276.134025429682,1,1,1,0,5,2,2,5,Up
2789,8,True,False,False,False,275,1,1,1,0,4,1,2,5,Left
2790,8,True,False,False,True,276.134025429682,1,1,1,0,3,1,3,24.8871349016593,Left
2791,8,True,False,False,True,251.246890528022,1,0,1,1,12,2,1,24.8622620745868,Left
2792,8,True,False,False,True,226.384628453435,1,0,1,1,11,2,2,24.8281847459717,Left
2793,8,True,False,False,True,201.556443707464,1,0,1,1,10,2,3,24.7797484108268,Left
2794,8,True,False,False,True,176.776695296637,1,0,1,1,9,1,4,24.7076320391814,Left
2795,8,True,False,False,True,152.069063257456,1,0,1,1,8,1,5,24.5935754176359,Left
2796,8,True,False,False,True,127.47548783982,1,0,1,1,7,1,6,24.3978471993781,Left
2797,8,True,False,False,True,103.077640640442,1,0,1,1,6,0,7,24.020699136232,Left
2798,8,True,False,False,True,79.0569415042095,1,0,1,1,5,0,7,23.1552420667147,Left
2799,8,True,False,False,True,55.9016994374947,1,0,1,1,4,0,7,20.5463603781674,Left
